time,index,action,floors_before,floors_after,landuse_before,landuse_after,condition_before,condition_after,added_floors,demo_flag
6,643,NoChange,6,6,1,1,0.9728880772379368,0.9734887816620139,0,
7,643,NoChange,6,6,1,1,0.9734887816620139,0.974748811800945,0,
8,643,NoChange,6,6,1,1,0.974748811800945,0.967734272976044,0,
9,643,NoChange,6,6,1,1,0.967734272976044,0.9622911680220796,0,
10,643,NoChange,6,6,1,1,0.9622911680220796,0.9655176461292039,0,
1,644,NoChange,2,2,1,1,0.8,0.8064315642670149,0,
2,644,NoChange,2,2,1,1,0.8064315642670149,0.8039380748420709,0,
3,644,AddFloors,2,4,1,1,0.8039380748420709,0.7643318347949303,2,
4,644,NoChange,4,4,1,1,0.7643318347949303,0.7591396319303703,0,
5,644,NoChange,4,4,1,1,0.7591396319303703,0.7614238080651745,0,
6,644,NoChange,4,4,1,1,0.7614238080651745,0.7585253494929244,0,
7,644,NoChange,4,4,1,1,0.7585253494929244,0.7639726790177392,0,
8,644,NoChange,4,4,1,1,0.7639726790177392,0.7730347878531082,0,
9,644,NoChange,4,4,1,1,0.7730347878531082,0.7735512239806467,0,
10,644,AddFloors,4,5,1,1,0.7735512239806467,0.7562293308401216,1,
1,645,NoChange,4,4,1,1,1.0,1.0,0,
2,645,AddFloors,4,6,1,1,1.0,0.9691523492730625,2,
3,645,NoChange,6,6,1,1,0.9691523492730625,0.9738180492108027,0,
4,645,NoChange,6,6,1,1,0.9738180492108027,0.976693597689383,0,
5,645,NoChange,6,6,1,1,0.976693597689383,0.976166433125615,0,
6,645,NoChange,6,6,1,1,0.976166433125615,0.9711467398278211,0,
7,645,NoChange,6,6,1,1,0.9711467398278211,0.9755103678224557,0,
8,645,NoChange,6,6,1,1,0.9755103678224557,0.9784652190719368,0,
9,645,NoChange,6,6,1,1,0.9784652190719368,0.9733097628798697,0,
10,645,NoChange,6,6,1,1,0.9733097628798697,0.9661397819808702,0,
1,646,NoChange,5,5,1,1,0.9,0.903558060868852,0,
2,646,NoChange,5,5,1,1,0.903558060868852,0.9039925303856391,0,
3,646,NoChange,5,5,1,1,0.9039925303856391,0.9073321097488886,0,
4,646,NoChange,5,5,1,1,0.9073321097488886,0.9032838442557628,0,
5,646,AddFloors,5,6,1,1,0.9032838442557628,0.8908486388048846,1,
6,646,NoChange,6,6,1,1,0.8908486388048846,0.8894664196413885,0,
7,646,AddFloors,6,7,1,1,0.8894664196413885,0.8702881024120852,1,
8,646,NoChange,7,7,1,1,0.8702881024120852,0.8661206088221852,0,
9,646,NoChange,7,7,1,1,0.8661206088221852,0.863918225863754,0,
10,646,NoChange,7,7,1,1,0.863918225863754,0.8689240852050274,0,
1,647,NoChange,2,2,1,1,0.8,0.807325469087581,0,
2,647,AddFloors,2,3,1,1,0.807325469087581,0.7952120592427264,1,
3,647,NoChange,3,3,1,1,0.7952120592427264,0.7960814434545026,0,
4,647,NoChange,3,3,1,1,0.7960814434545026,0.7899148845866932,0,
5,647,NoChange,3,3,1,1,0.7899148845866932,0.7944998103609194,0,
6,647,NoChange,3,3,1,1,0.7944998103609194,0.793896451373539,0,
7,647,NoChange,3,3,1,1,0.793896451373539,0.7997383267895478,0,
8,647,NoChange,3,3,1,1,0.7997383267895478,0.799997929690248,0,
9,647,NoChange,3,3,1,1,0.799997929690248,0.8006050285535541,0,
10,647,NoChange,3,3,1,1,0.8006050285535541,0.7910548683499835,0,
1,648,NoChange,5,5,1,1,0.9,0.892179303671177,0,
2,648,NoChange,5,5,1,1,0.892179303671177,0.8961274270518633,0,
3,648,NoChange,5,5,1,1,0.8961274270518633,0.9027357397752466,0,
4,648,NoChange,5,5,1,1,0.9027357397752466,0.9072456331288989,0,
5,648,AddFloors,5,7,1,1,0.9072456331288989,0.8755631667632926,2,
6,648,AddFloors,7,9,1,1,0.8755631667632926,0.8419539796116164,2,
7,648,NoChange,9,9,1,1,0.8419539796116164,0.836046777087146,0,
8,648,NoChange,9,9,1,1,0.836046777087146,0.8454414149944494,0,
9,648,NoChange,9,9,1,1,0.8454414149944494,0.8393279933499592,0,
10,648,NoChange,9,9,1,1,0.8393279933499592,0.8410704244712898,0,
1,649,NoChange,5,5,1,1,0.9,0.8924436084024191,0,
2,649,NoChange,5,5,1,1,0.8924436084024191,0.8985777082348073,0,
3,649,NoChange,5,5,1,1,0.8985777082348073,0.8903788607762324,0,
4,649,NoChange,5,5,1,1,0.8903788607762324,0.8894737389917556,0,
5,649,NoChange,5,5,1,1,0.8894737389917556,0.8970456696963751,0,
6,649,AddFloors,5,6,1,1,0.8970456696963751,0.8831102346527712,1,
7,649,NoChange,6,6,1,1,0.8831102346527712,0.8770700377113628,0,
8,649,NoChange,6,6,1,1,0.8770700377113628,0.8751699278606028,0,
9,649,NoChange,6,6,1,1,0.8751699278606028,0.8696842799496518,0,
10,649,NoChange,6,6,1,1,0.8696842799496518,0.876780550575654,0,
1,650,NoChange,2,2,1,1,0.8,0.8091242118304768,0,
2,650,NoChange,2,2,1,1,0.8091242118304768,0.8113617151744991,0,
3,650,NoChange,2,2,1,1,0.8113617151744991,0.816529682249862,0,
4,650,NoChange,2,2,1,1,0.816529682249862,0.814316495642398,0,
5,650,NoChange,2,2,1,1,0.814316495642398,0.8143301657975625,0,
6,650,NoChange,2,2,1,1,0.8143301657975625,0.8153811622382541,0,
7,650,NoChange,2,2,1,1,0.8153811622382541,0.823217640145015,0,
8,650,AddFloors,2,3,1,1,0.823217640145015,0.8053046756832971,1,
9,650,NoChange,3,3,1,1,0.8053046756832971,0.80199644530983,0,
10,650,NoChange,3,3,1,1,0.80199644530983,0.8029912540027483,0,
1,651,NoChange,5,5,1,1,0.9,0.9004773948973904,0,
2,651,AddFloors,5,7,1,1,0.9004773948973904,0.8642503061281521,2,
3,651,NoChange,7,7,1,1,0.8642503061281521,0.8595280491293242,0,
4,651,NoChange,7,7,1,1,0.8595280491293242,0.8691080839807668,0,
5,651,AddFloors,7,9,1,1,0.8691080839807668,0.8381874524242193,2,
6,651,NoChange,9,9,1,1,0.8381874524242193,0.8417898674812976,0,
7,651,NoChange,9,9,1,1,0.8417898674812976,0.8439847199812718,0,
8,651,NoChange,9,9,1,1,0.8439847199812718,0.851702398834835,0,
9,651,AddFloors,9,11,1,1,0.851702398834835,0.8124115257102738,2,
10,651,NoChange,11,11,1,1,0.8124115257102738,0.8081482491196964,0,
1,652,NoChange,2,2,1,1,0.8,0.7945168817388043,0,
2,652,NoChange,2,2,1,1,0.7945168817388043,0.7940638194343895,0,
3,652,NoChange,2,2,1,1,0.7940638194343895,0.795794961111783,0,
4,652,NoChange,2,2,1,1,0.795794961111783,0.7939405415815561,0,
5,652,NoChange,2,2,1,1,0.7939405415815561,0.7983996225991812,0,
6,652,NoChange,2,2,1,1,0.7983996225991812,0.8005309892696056,0,
7,652,NoChange,2,2,1,1,0.8005309892696056,0.7920010202986129,0,
8,652,NoChange,2,2,1,1,0.7920010202986129,0.7887048456439048,0,
9,652,NoChange,2,2,1,1,0.7887048456439048,0.7805493404717635,0,
10,652,NoChange,2,2,1,1,0.7805493404717635,0.7844576821099136,0,
1,653,NoChange,4,4,1,1,0.9,0.8958789676621635,0,
2,653,NoChange,4,4,1,1,0.8958789676621635,0.8940239262686253,0,
3,653,NoChange,4,4,1,1,0.8940239262686253,0.9006155877467328,0,
4,653,NoChange,4,4,1,1,0.9006155877467328,0.9061759566112738,0,
5,653,NoChange,4,4,1,1,0.9061759566112738,0.9060234672077269,0,
6,653,NoChange,4,4,1,1,0.9060234672077269,0.9047308922009868,0,
7,653,NoChange,4,4,1,1,0.9047308922009868,0.8956580602602374,0,
8,653,NoChange,4,4,1,1,0.8956580602602374,0.887988313197665,0,
9,653,AddFloors,4,5,1,1,0.887988313197665,0.8773767653730854,1,
10,653,NoChange,5,5,1,1,0.8773767653730854,0.8684845144955048,0,
1,654,NoChange,4,4,1,1,0.9,0.8972264420078083,0,
2,654,NoChange,4,4,1,1,0.8972264420078083,0.899374990087594,0,
3,654,NoChange,4,4,1,1,0.899374990087594,0.9046297138193606,0,
4,654,NoChange,4,4,1,1,0.9046297138193606,0.9083278757276935,0,
5,654,AddFloors,4,6,1,1,0.9083278757276935,0.8704564102011682,2,
6,654,NoChange,6,6,1,1,0.8704564102011682,0.8655369485779605,0,
7,654,NoChange,6,6,1,1,0.8655369485779605,0.8565779900143641,0,
8,654,NoChange,6,6,1,1,0.8565779900143641,0.8575838178262316,0,
9,654,NoChange,6,6,1,1,0.8575838178262316,0.8497592914693834,0,
10,654,NoChange,6,6,1,1,0.8497592914693834,0.8494646945327513,0,
1,655,NoChange,4,4,1,1,0.9,0.9028830186877278,0,
2,655,AddFloors,4,5,1,1,0.9028830186877278,0.892722217465142,1,
3,655,NoChange,5,5,1,1,0.892722217465142,0.9019847986407586,0,
4,655,AddFloors,5,6,1,1,0.9019847986407586,0.8909484036240385,1,
5,655,NoChange,6,6,1,1,0.8909484036240385,0.884829787362349,0,
6,655,NoChange,6,6,1,1,0.884829787362349,0.8843675250094701,0,
7,655,NoChange,6,6,1,1,0.8843675250094701,0.8853732892758207,0,
8,655,NoChange,6,6,1,1,0.8853732892758207,0.8781031947332365,0,
9,655,AddFloors,6,7,1,1,0.8781031947332365,0.8645545505015522,1,
10,655,AddFloors,7,8,1,1,0.8645545505015522,0.8512248079783113,1,
1,656,NoChange,2,2,1,1,0.8,0.8021136411759641,0,
2,656,AddFloors,2,3,1,1,0.8021136411759641,0.7920455461896193,1,
3,656,AddFloors,3,4,1,1,0.7920455461896193,0.7749031903433102,1,
4,656,NoChange,4,4,1,1,0.7749031903433102,0.7847410723040664,0,
5,656,NoChange,4,4,1,1,0.7847410723040664,0.7780530931129502,0,
6,656,NoChange,4,4,1,1,0.7780530931129502,0.78217632586098,0,
7,656,NoChange,4,4,1,1,0.78217632586098,0.7846955750946933,0,
8,656,NoChange,4,4,1,1,0.7846955750946933,0.7861498802678625,0,
9,656,NoChange,4,4,1,1,0.7861498802678625,0.7917602541309592,0,
10,656,NoChange,4,4,1,1,0.7917602541309592,0.7928142255767803,0,
1,657,NoChange,2,2,1,1,0.8,0.8020062137761741,0,
2,657,NoChange,2,2,1,1,0.8020062137761741,0.8055717996518469,0,
3,657,NoChange,2,2,1,1,0.8055717996518469,0.8046958447391925,0,
4,657,NoChange,2,2,1,1,0.8046958447391925,0.8006067950639039,0,
5,657,NoChange,2,2,1,1,0.8006067950639039,0.7979304048897653,0,
6,657,NoChange,2,2,1,1,0.7979304048897653,0.8069691078200908,0,
7,657,NoChange,2,2,1,1,0.8069691078200908,0.8035761839829864,0,
8,657,AddFloors,2,3,1,1,0.8035761839829864,0.7912991790034681,1,
9,657,NoChange,3,3,1,1,0.7912991790034681,0.797145150107204,0,
10,657,NoChange,3,3,1,1,0.797145150107204,0.8062109197460886,0,
1,658,NoChange,4,4,1,1,0.9,0.8921670973576538,0,
2,658,NoChange,4,4,1,1,0.8921670973576538,0.898308645636487,0,
3,658,NoChange,4,4,1,1,0.898308645636487,0.9039192079224605,0,
4,658,NoChange,4,4,1,1,0.9039192079224605,0.9025166998132802,0,
5,658,NoChange,4,4,1,1,0.9025166998132802,0.9117292604576578,0,
6,658,AddFloors,4,6,1,1,0.9117292604576578,0.8787260363249233,2,
7,658,NoChange,6,6,1,1,0.8787260363249233,0.8766859120337774,0,
8,658,AddFloors,6,7,1,1,0.8766859120337774,0.8664093376077528,1,
9,658,NoChange,7,7,1,1,0.8664093376077528,0.8625993727365936,0,
10,658,NoChange,7,7,1,1,0.8625993727365936,0.8670873982272517,0,
1,659,NoChange,5,5,1,1,1.0,0.9944079469629792,0,
2,659,NoChange,5,5,1,1,0.9944079469629792,0.996455948983675,0,
3,659,NoChange,5,5,1,1,0.996455948983675,0.9913351848918438,0,
4,659,NoChange,5,5,1,1,0.9913351848918438,0.9841056461318461,0,
5,659,NoChange,5,5,1,1,0.9841056461318461,0.9892458903501806,0,
6,659,NoChange,5,5,1,1,0.9892458903501806,0.998864623768869,0,
7,659,NoChange,5,5,1,1,0.998864623768869,1.0,0,
8,659,NoChange,5,5,1,1,1.0,1.0,0,
9,659,AddFloors,5,6,1,1,1.0,0.9890224850695687,1,
10,659,NoChange,6,6,1,1,0.9890224850695687,0.9796212829495704,0,
1,660,NoChange,4,4,1,1,0.9,0.9056815210204188,0,
2,660,NoChange,4,4,1,1,0.9056815210204188,0.9109436263897962,0,
3,660,NoChange,4,4,1,1,0.9109436263897962,0.9038758717388079,0,
4,660,NoChange,4,4,1,1,0.9038758717388079,0.8957458196168707,0,
5,660,NoChange,4,4,1,1,0.8957458196168707,0.8972040851566206,0,
6,660,NoChange,4,4,1,1,0.8972040851566206,0.8998111418150084,0,
7,660,NoChange,4,4,1,1,0.8998111418150084,0.8941437839254356,0,
8,660,NoChange,4,4,1,1,0.8941437839254356,0.9003186267041711,0,
9,660,AddFloors,4,6,1,1,0.9003186267041711,0.8691414954794283,2,
10,660,NoChange,6,6,1,1,0.8691414954794283,0.865415389129529,0,
1,661,NoChange,4,4,1,1,0.9,0.9084765198454889,0,
2,661,AddFloors,4,5,1,1,0.9084765198454889,0.8962487059658684,1,
3,661,NoChange,5,5,1,1,0.8962487059658684,0.8980009302020413,0,
4,661,NoChange,5,5,1,1,0.8980009302020413,0.9049962009771555,0,
5,661,NoChange,5,5,1,1,0.9049962009771555,0.9129760790213677,0,
6,661,NoChange,5,5,1,1,0.9129760790213677,0.9196266782565481,0,
7,661,NoChange,5,5,1,1,0.9196266782565481,0.9246733351666896,0,
8,661,AddFloors,5,7,1,1,0.9246733351666896,0.8931954127057982,2,
9,661,NoChange,7,7,1,1,0.8931954127057982,0.9009000884084425,0,
10,661,AddFloors,7,8,1,1,0.9009000884084425,0.8820679278635783,1,
1,662,NoChange,2,2,1,1,0.8,0.7940411734692837,0,
2,662,AddFloors,2,3,1,1,0.7940411734692837,0.7821843109847608,1,
3,662,NoChange,3,3,1,1,0.7821843109847608,0.7892733062664401,0,
4,662,AddFloors,3,4,1,1,0.7892733062664401,0.7730252206579438,1,
5,662,AddFloors,4,6,1,1,0.7730252206579438,0.7390905575017593,2,
6,662,NoChange,6,6,1,1,0.7390905575017593,0.7381532955340692,0,
7,662,NoChange,6,6,1,1,0.7381532955340692,0.7454112654543374,0,
8,662,NoChange,6,6,1,1,0.7454112654543374,0.7528480785081931,0,
9,662,NoChange,6,6,1,1,0.7528480785081931,0.7556895428505391,0,
10,662,NoChange,6,6,1,1,0.7556895428505391,0.7466955263119752,0,
1,663,NoChange,4,4,1,1,1.0,1.0,0,
2,663,NoChange,4,4,1,1,1.0,1.0,0,
3,663,NoChange,4,4,1,1,1.0,1.0,0,
4,663,NoChange,4,4,1,1,1.0,0.9911636399797075,0,
5,663,NoChange,4,4,1,1,0.9911636399797075,0.9988723502835699,0,
6,663,NoChange,4,4,1,1,0.9988723502835699,1.0,0,
7,663,NoChange,4,4,1,1,1.0,0.9926005756253469,0,
8,663,NoChange,4,4,1,1,0.9926005756253469,0.9829898253309394,0,
9,663,NoChange,4,4,1,1,0.9829898253309394,0.9879070857203341,0,
10,663,NoChange,4,4,1,1,0.9879070857203341,0.9904148794487463,0,
1,664,NoChange,5,5,1,1,1.0,0.9976894636337593,0,
2,664,AddFloors,5,6,1,1,0.9976894636337593,0.9833436773378745,1,
3,664,AddFloors,6,7,1,1,0.9833436773378745,0.9635710280345932,1,
4,664,NoChange,7,7,1,1,0.9635710280345932,0.95882700957932,0,
5,664,NoChange,7,7,1,1,0.95882700957932,0.9527957945676439,0,
6,664,NoChange,7,7,1,1,0.9527957945676439,0.9445795315024907,0,
7,664,AddFloors,7,8,1,1,0.9445795315024907,0.9281583208644235,1,
8,664,NoChange,8,8,1,1,0.9281583208644235,0.9364747085417673,0,
9,664,NoChange,8,8,1,1,0.9364747085417673,0.935818564301967,0,
10,664,NoChange,8,8,1,1,0.935818564301967,0.9351036650020237,0,
1,665,NoChange,5,5,1,1,0.9,0.9099222172646394,0,
2,665,NoChange,5,5,1,1,0.9099222172646394,0.9134828712047294,0,
3,665,AddFloors,5,6,1,1,0.9134828712047294,0.8934875156269497,1,
4,665,NoChange,6,6,1,1,0.8934875156269497,0.8937534041956408,0,
5,665,NoChange,6,6,1,1,0.8937534041956408,0.8864005296882922,0,
6,665,NoChange,6,6,1,1,0.8864005296882922,0.8878692426702961,0,
7,665,NoChange,6,6,1,1,0.8878692426702961,0.8802945269353355,0,
8,665,NoChange,6,6,1,1,0.8802945269353355,0.871781247659948,0,
9,665,NoChange,6,6,1,1,0.871781247659948,0.8677158108358495,0,
10,665,NoChange,6,6,1,1,0.8677158108358495,0.8586994950069877,0,
1,666,NoChange,2,2,1,1,0.8,0.8072911595670591,0,
2,666,NoChange,2,2,1,1,0.8072911595670591,0.8001081821982458,0,
3,666,NoChange,2,2,1,1,0.8001081821982458,0.800313554627587,0,
4,666,NoChange,2,2,1,1,0.800313554627587,0.7922038794930414,0,
5,666,NoChange,2,2,1,1,0.7922038794930414,0.8021024565353976,0,
6,666,NoChange,2,2,1,1,0.8021024565353976,0.796200262852317,0,
7,666,NoChange,2,2,1,1,0.796200262852317,0.78823257163918,0,
8,666,NoChange,2,2,1,1,0.78823257163918,0.7803982239928965,0,
9,666,AddFloors,2,3,1,1,0.7803982239928965,0.7678073885848449,1,
10,666,NoChange,3,3,1,1,0.7678073885848449,0.7761107991725503,0,
1,667,AddFloors,5,6,1,1,0.9,0.8863906246492467,1,
2,667,NoChange,6,6,1,1,0.8863906246492467,0.8881704861793486,0,
3,667,NoChange,6,6,1,1,0.8881704861793486,0.880217245401538,0,
4,667,NoChange,6,6,1,1,0.880217245401538,0.880605735203807,0,
5,667,NoChange,6,6,1,1,0.880605735203807,0.8740381276180967,0,
6,667,NoChange,6,6,1,1,0.8740381276180967,0.8787290870463099,0,
7,667,NoChange,6,6,1,1,0.8787290870463099,0.8833536576077754,0,
8,667,NoChange,6,6,1,1,0.8833536576077754,0.8780309478920929,0,
9,667,NoChange,6,6,1,1,0.8780309478920929,0.8845576224058544,0,
10,667,NoChange,6,6,1,1,0.8845576224058544,0.8853448203895707,0,
1,668,NoChange,2,2,1,1,0.8,0.8069615214340836,0,
2,668,NoChange,2,2,1,1,0.8069615214340836,0.810592156277778,0,
3,668,NoChange,2,2,1,1,0.810592156277778,0.801175295390142,0,
4,668,NoChange,2,2,1,1,0.801175295390142,0.8061807199268535,0,
5,668,NoChange,2,2,1,1,0.8061807199268535,0.7966390935766929,0,
6,668,NoChange,2,2,1,1,0.7966390935766929,0.7984113254154852,0,
7,668,NoChange,2,2,1,1,0.7984113254154852,0.7969851094096206,0,
8,668,NoChange,2,2,1,1,0.7969851094096206,0.8068744632390932,0,
9,668,NoChange,2,2,1,1,0.8068744632390932,0.8108766941606431,0,
10,668,NoChange,2,2,1,1,0.8108766941606431,0.8196405818188315,0,
1,669,NoChange,4,4,1,1,1.0,0.9981016937670525,0,
2,669,NoChange,4,4,1,1,0.9981016937670525,0.9910325772134033,0,
3,669,NoChange,4,4,1,1,0.9910325772134033,0.9883343033705524,0,
4,669,AddFloors,4,6,1,1,0.9883343033705524,0.9497705981411174,2,
5,669,NoChange,6,6,1,1,0.9497705981411174,0.9442487624010839,0,
6,669,NoChange,6,6,1,1,0.9442487624010839,0.9477264231403891,0,
7,669,AddFloors,6,7,1,1,0.9477264231403891,0.93451389438066,1,
8,669,AddFloors,7,8,1,1,0.93451389438066,0.9199046396322018,1,
9,669,AddFloors,8,9,1,1,0.9199046396322018,0.9039539864941478,1,
10,669,NoChange,9,9,1,1,0.9039539864941478,0.912695328647431,0,
1,670,AddFloors,5,7,1,1,0.9,0.8613874408846641,2,
2,670,NoChange,7,7,1,1,0.8613874408846641,0.8664867011841935,0,
3,670,NoChange,7,7,1,1,0.8664867011841935,0.8676372294647248,0,
4,670,NoChange,7,7,1,1,0.8676372294647248,0.8712744694377509,0,
5,670,NoChange,7,7,1,1,0.8712744694377509,0.8737432094255059,0,
6,670,NoChange,7,7,1,1,0.8737432094255059,0.8794101960618355,0,
7,670,NoChange,7,7,1,1,0.8794101960618355,0.8884719341890577,0,
8,670,AddFloors,7,8,1,1,0.8884719341890577,0.8769806587839846,1,
9,670,NoChange,8,8,1,1,0.8769806587839846,0.8808165241518795,0,
10,670,NoChange,8,8,1,1,0.8808165241518795,0.8876518019092682,0,
1,671,NoChange,3,3,1,1,0.9,0.9043837788102363,0,
2,671,NoChange,3,3,1,1,0.9043837788102363,0.8993992048659302,0,
3,671,NoChange,3,3,1,1,0.8993992048659302,0.9023666179531176,0,
4,671,NoChange,3,3,1,1,0.9023666179531176,0.9044785706063052,0,
5,671,NoChange,3,3,1,1,0.9044785706063052,0.9066731700428574,0,
6,671,NoChange,3,3,1,1,0.9066731700428574,0.8979935153920606,0,
7,671,AddFloors,3,4,1,1,0.8979935153920606,0.8825121519782846,1,
8,671,NoChange,4,4,1,1,0.8825121519782846,0.88871733982816,0,
9,671,NoChange,4,4,1,1,0.88871733982816,0.8926229470896438,0,
10,671,NoChange,4,4,1,1,0.8926229470896438,0.889761704485932,0,
1,672,NoChange,4,4,1,1,0.9,0.9079039210891677,0,
2,672,NoChange,4,4,1,1,0.9079039210891677,0.9057138447495655,0,
3,672,NoChange,4,4,1,1,0.9057138447495655,0.9110959908356786,0,
4,672,NoChange,4,4,1,1,0.9110959908356786,0.9016203486811496,0,
5,672,NoChange,4,4,1,1,0.9016203486811496,0.8971183495682528,0,
6,672,NoChange,4,4,1,1,0.8971183495682528,0.9063888223353114,0,
7,672,AddFloors,4,6,1,1,0.9063888223353114,0.8730257443202638,2,
8,672,NoChange,6,6,1,1,0.8730257443202638,0.8728751678456679,0,
9,672,NoChange,6,6,1,1,0.8728751678456679,0.8800156431521253,0,
10,672,NoChange,6,6,1,1,0.8800156431521253,0.8787449346367503,0,
1,673,NoChange,1,1,1,1,0.8,0.8069102256229395,0,
2,673,NoChange,1,1,1,1,0.8069102256229395,0.7994999759605574,0,
3,673,NoChange,1,1,1,1,0.7994999759605574,0.7934230476570039,0,
4,673,NoChange,1,1,1,1,0.7934230476570039,0.7841866461572747,0,
5,673,NoChange,1,1,1,1,0.7841866461572747,0.7805517233073757,0,
6,673,NoChange,1,1,1,1,0.7805517233073757,0.778523596388635,0,
7,673,NoChange,1,1,1,1,0.778523596388635,0.7810275995546557,0,
8,673,NoChange,1,1,1,1,0.7810275995546557,0.7720650399582814,0,
9,673,NoChange,1,1,1,1,0.7720650399582814,0.7626629950456406,0,
10,673,NoChange,1,1,1,1,0.7626629950456406,0.759870140402112,0,
1,674,NoChange,2,2,1,1,0.8,0.7976187838208212,0,
2,674,NoChange,2,2,1,1,0.7976187838208212,0.8013310320950038,0,
3,674,NoChange,2,2,1,1,0.8013310320950038,0.7919437148954475,0,
4,674,AddFloors,2,3,1,1,0.7919437148954475,0.7809413824421496,1,
5,674,NoChange,3,3,1,1,0.7809413824421496,0.7763078312396149,0,
6,674,NoChange,3,3,1,1,0.7763078312396149,0.7767795287478865,0,
7,674,NoChange,3,3,1,1,0.7767795287478865,0.7746608688635689,0,
8,674,AddFloors,3,5,1,1,0.7746608688635689,0.7376025076302218,2,
9,674,NoChange,5,5,1,1,0.7376025076302218,0.730264465770882,0,
10,674,NoChange,5,5,1,1,0.730264465770882,0.73178552979109,0,
1,675,NoChange,2,2,1,1,0.8,0.7978277072057588,0,
2,675,NoChange,2,2,1,1,0.7978277072057588,0.8051535498754552,0,
3,675,NoChange,2,2,1,1,0.8051535498754552,0.8143630438554931,0,
4,675,NoChange,2,2,1,1,0.8143630438554931,0.8230537701808713,0,
5,675,NoChange,2,2,1,1,0.8230537701808713,0.816342200791279,0,
6,675,AddFloors,2,4,1,1,0.816342200791279,0.7855021720677917,2,
7,675,NoChange,4,4,1,1,0.7855021720677917,0.7941453942929962,0,
8,675,NoChange,4,4,1,1,0.7941453942929962,0.8030458820651258,0,
9,675,NoChange,4,4,1,1,0.8030458820651258,0.8124184419367165,0,
10,675,NoChange,4,4,1,1,0.8124184419367165,0.821339736683879,0,
1,676,NoChange,4,4,1,1,0.9,0.9038919535610483,0,
2,676,NoChange,4,4,1,1,0.9038919535610483,0.9060507050162484,0,
3,676,NoChange,4,4,1,1,0.9060507050162484,0.8980951194804172,0,
4,676,NoChange,4,4,1,1,0.8980951194804172,0.906886708249448,0,
5,676,AddFloors,4,6,1,1,0.906886708249448,0.8707989013815826,2,
6,676,NoChange,6,6,1,1,0.8707989013815826,0.8705915436052588,0,
7,676,NoChange,6,6,1,1,0.8705915436052588,0.8683171254225247,0,
8,676,NoChange,6,6,1,1,0.8683171254225247,0.8648046524674815,0,
9,676,NoChange,6,6,1,1,0.8648046524674815,0.8699244104904706,0,
10,676,NoChange,6,6,1,1,0.8699244104904706,0.8656705054958729,0,
1,677,NoChange,2,2,1,1,0.8,0.7901520465603709,0,
2,677,NoChange,2,2,1,1,0.7901520465603709,0.792615652429184,0,
3,677,NoChange,2,2,1,1,0.792615652429184,0.8004929950574707,0,
4,677,NoChange,2,2,1,1,0.8004929950574707,0.7919831879068563,0,
5,677,NoChange,2,2,1,1,0.7919831879068563,0.8002607958367443,0,
6,677,NoChange,2,2,1,1,0.8002607958367443,0.7935570936323514,0,
7,677,NoChange,2,2,1,1,0.7935570936323514,0.8002175842204033,0,
8,677,NoChange,2,2,1,1,0.8002175842204033,0.7949379444501837,0,
9,677,NoChange,2,2,1,1,0.7949379444501837,0.7866581478853906,0,
10,677,NoChange,2,2,1,1,0.7866581478853906,0.7845487629474456,0,
1,678,AddFloors,5,6,1,1,0.9,0.8845367673119547,1,
2,678,NoChange,6,6,1,1,0.8845367673119547,0.876681211780065,0,
3,678,NoChange,6,6,1,1,0.876681211780065,0.8740034141972269,0,
4,678,NoChange,6,6,1,1,0.8740034141972269,0.8803541905148656,0,
5,678,NoChange,6,6,1,1,0.8803541905148656,0.8872716987520223,0,
6,678,NoChange,6,6,1,1,0.8872716987520223,0.8820346754876743,0,
7,678,NoChange,6,6,1,1,0.8820346754876743,0.889065862056012,0,
8,678,AddFloors,6,8,1,1,0.889065862056012,0.8517234062928456,2,
9,678,NoChange,8,8,1,1,0.8517234062928456,0.8545896471522323,0,
10,678,AddFloors,8,9,1,1,0.8545896471522323,0.8349415690515758,1,
